subconcurrency,accondate,subconform,anchetype,subcondate,acconcurrency,acconform,entname,liacconam,lisubconam
人民币,1472750000000.0,货币,公司,1472750000000.0,人民币,货币,a9a97d61f97d7b7cbbc53cf1aaf822a0,25.0,25.0
人民币,1224170000000.0,货币,,1224170000000.0,人民币,货币,d65f557c4f2caca586f069dac968b543,20000.0,20000.0
人民币,,货币,GS,2380720000000.0,人民币,货币,c1f64d94728160aaa332419dd9e3bd11,0.0,150.0
人民币,1344870000000.0,货币,公司,1344870000000.0,人民币,货币,aaa4f8d50b77a450f1d39365dc49bf1d,300.0,300.0
人民币,1408460000000.0,货币,公司,1408460000000.0,人民币,货币,64f6fbd070a15b6ea88fd5489fd49b08,1.0,1.0
人民币,,货币,公司,1365440000000.0,人民币,货币,8897fded33ebe4feae2ada9987f7dcd3,20.0,20.0
,1463500000000.0,货币,公司,1568740000000.0,,货币,e3192b3848d8b8e077147d7e2fa1e03d,22.0,110.0
人民币,1384190000000.0,货币,公司,1384190000000.0,人民币,货币,af50e925dfd45a6b184916c58535078c,350.0,350.0
人民币,1084290000000.0,货币,公司,1084290000000.0,人民币,货币,f2619fa8e437455f18131339894a7da9,20.0,20.0
人民币,,货币,,2114270000000.0,人民币,货币,5bbdedd5f6d3e59f05fb6f5439cc3ca5,0.0,100.0
人民币,1311520000000.0,货币,公司,1311520000000.0,人民币,货币,84d37183b05f99d43fafe53c75fc3a34,26.01,26.01
人民币,,货币,公司,2391350000000.0,人民币,货币,0e094ce92319021512a5af9cd1f7e495,0.0,60.0
人民币,2512740000000.0,"1,",GS,2512740000000.0,人民币,"1,",7688c13088aef5b98ff07487e74533d2,0.0,150.0
人民币,1361460000000.0,"1,",GS,1361460000000.0,人民币,"1,",91c9f0c1f6b399394545e16ba60685ef,80.0,80.0
人民币,1070380000000.0,货币,GS,1070380000000.0,人民币,货币,8d163a8273c0b8b01ce71cef6166582a,20.0,20.0
人民币,,货币,公司,2045580000000.0,人民币,货币,0e754677bdf9131698b0bb945a3d2fbd,0.0,100.0
人民币,1342110000000.0,货币,公司,1342110000000.0,人民币,货币,2865859f31f6d46818c41b4681ea708f,5.0,5.0
人民币,1437580000000.0,货币,,1437580000000.0,人民币,货币,ef5fb7ab5990a341148a3e5d0ff90f05,0.9,0.9
人民币,1153930000000.0,货币,公司,1153930000000.0,人民币,货币,2d4ef3d8e420ba0c01e52e3edbc32b54,16.5,16.5
人民币,2342100000000.0,货币,公司,2342100000000.0,人民币,货币,4b48032c2a104e4c0812b6fbffde1562,0.0,5.0
人民币,,货币,公司,2114270000000.0,,,eade28e1f00e4f9f8b2b3b679a576baa,,125.0
人民币,1251040000000.0,货币,GS,1251040000000.0,人民币,货币,97b36015247ca34261ca6b0bdb07aa78,72.0,72.0
人民币,1236270000000.0,货币,公司,1236270000000.0,人民币,货币,eb4e4183954840e422e319aecc466742,250.0,250.0
人民币,,"1,",GS,2051190000000.0,人民币,,5bc1be50fab9af9b05f35d4549c6d95a,,25.0
人民币,1198680000000.0,货币,公司,1198680000000.0,人民币,货币,7c168e5caa1faf0b3feed26eefbdda24,20.4,20.4
人民币,1389280000000.0,货币,GS,1389280000000.0,人民币,货币,3e14bec94f5a405e86fd3992cab2c42b,50000.0,50000.0
人民币,2398260000000.0,货币,公司,2398260000000.0,人民币,货币,19f7a78b02439d83ea235592b948fea8,0.0,50.0
人民币,,货币,,1536510000000.0,,,1619903f20abb8b5330be6bce43d47ef,,0.9
人民币,1481640000000.0,货币,公司,2120310000000.0,人民币,货币,0aae7556f95e24abb7c2dfefbe893ab2,0.0,150.0
,2397050000000.0,货币,公司,2397050000000.0,,货币,8d05b755f79ea79edfd8bbd3f7875707,0.0,300.0
人民币,1340550000000.0,货币,公司,1340550000000.0,人民币,货币,bba5e9e55a1f3c6622488725413e746b,20.0,20.0
人民币,1384360000000.0,货币,GS,1384360000000.0,人民币,货币,32d5a2f598ec817eb077e08be0a92892,11.7,11.7
人民币,1235580000000.0,货币,公司,1173800000000.0,人民币,货币,38e81588cf62d3799f390ae75ae50885,10.0,10.0
人民币,1300380000000.0,货币,公司,1300380000000.0,人民币,货币,bb50f60f5717aad9acdf92510c4eaafa,50.0,50.0
人民币,1439050000000.0,货币,公司,1439050000000.0,人民币,货币,d14cefe7a271302541a448233bb9b2c3,180.0,180.0
人民币,1329060000000.0,货币,公司,1329060000000.0,人民币,货币,a2223a7c8ebb80a858b95434c335c801,1.0,1.0
人民币,922896000000.0,货币,公司,922896000000.0,人民币,货币,70aeb792244fda6f8477fa78977ea731,61.4,61.4
人民币,1430060000000.0,货币,公司,1430060000000.0,人民币,货币,f913e5e42ff2b76b900ce100b3429b15,100.0,100.0
人民币,1335110000000.0,货币,公司,1335110000000.0,人民币,货币,086d7253b52e7f7e2481ae825afa3edc,11.0,11.0
人民币,,货币,公司,1408640000000.0,人民币,货币,a6ca7b34c3755b415ceff9fcfcee9b48,0.0,495.0
人民币,,"1,",GS,2082640000000.0,0,,8b01a45bd9d1489615f2638d29ddfcce,,50.0
人民币,1313340000000.0,货币,公司,1313340000000.0,人民币,货币,c3a06351f921f9da2d7bad373508613c,30.0,30.0
人民币,1514560000000.0,"1,",GS,1514560000000.0,人民币,"1,",01accf7475799e511bc7b7f5a2fcc48e,8.0,8.0
人民币,,货币,GS,1894200000000.0,人民币,货币,98be094b827a38833806308051888211,0.0,150.0
填写/修改后已公示,1346000000000.0,人民币,货币,1346000000000.0,人民币,货币,88533f0affb35e9ca7361beca3018095,1.0,1.0
人民币,1413480000000.0,货币,GS,1413480000000.0,人民币,货币,7c27917ebaff135dcbf74c95d0544a79,400.8,400.8
人民币,1242060000000.0,货币,,1242060000000.0,人民币,货币,e621fda12a9ad3ad3cd89f3ec9a25d58,5.1,5.1
人民币,1390150000000.0,货币,GS,1390150000000.0,人民币,货币,2e6a462472a88ef0e7cfea1b336ca99c,200.0,200.0
人民币,1239120000000.0,货币,公司,1239120000000.0,人民币,货币,b67de924a67cbc588ebd5e2504c188e6,50.0,50.0
人民币,1312730000000.0,货币,GS,1312730000000.0,人民币,货币,a39ff68a75236fcbd7ddafd36374b52a,6.0,6.0
人民币,,货币,公司,2382360000000.0,人民币,货币,d8da2ddecdd90b69b42e0a05471ff550,0.0,1.7
人民币,1449500000000.0,货币,,1449500000000.0,人民币,货币,da51fd942258438614078df587c380cb,300.0,300.0
人民币,1715180000000.0,货币,GS,1399560000000.0,人民币,货币,e58f5977fbd04d8139de29fafacead91,0.0,80.0
人民币,1277830000000.0,货币,公司,1277830000000.0,人民币,货币,d379a284eca4f0660b4de6c786c63695,4.0,4.0
人民币,1325610000000.0,货币,,1325610000000.0,人民币,货币,e19441c6b892f79580e854e616847d28,3.0,3.0
人民币,1293550000000.0,货币,公司,1293550000000.0,人民币,货币,9f703b5ecf228a1afb9468b9ee0dbadf,100.0,100.0
人民币,1375200000000.0,货币,公司,2321880000000.0,人民币,货币,cbf5d4864c9f0b2444ae626517e86638,2.5,50.0
人民币,1364750000000.0,货币,公司,1364750000000.0,人民币,货币,472a617804659ca29336a06b38287919,10.0,25.0
人民币,1329670000000.0,货币,公司,1329670000000.0,人民币,货币,f6ebb8c1e9fa10002889aeb456f4d6f9,4.0,4.0
人民币,1361290000000.0,"1,",GS,1361290000000.0,人民币,"1,",c762cf4a9315c03a6372be9a821db900,10.0,10.0
人民币,1488730000000.0,货币,公司,1488730000000.0,人民币,货币,f374efff0f9798e5fee46eb982a915e7,40.0,40.0
人民币,1038930000000.0,货币,公司,1038930000000.0,人民币,货币,624f6d6605f99079daace129bfa7fdd3,24.0,24.0
人民币,1223910000000.0,货币,GS,1223910000000.0,人民币,货币,7199bdfe8cd18356b18886b26a57839c,26.0,26.0
人民币,,货币,公司,1399130000000.0,人民币,货币,f5bf2df10cdad55ad4e1d445437e3d62,0.0,45.0
人民币,1387300000000.0,货币,公司,1387300000000.0,人民币,货币,8d7d8c78ab6e797dad07547992de4b67,245.0,245.0
人民币,,货币,公司,1761320000000.0,,,ef6ee2cbba4e489fb4db1a1d764e6358,,90.0
人民币,1250780000000.0,货币,公司,1250780000000.0,人民币,货币,e12415fc9c4f9445e2d79a56654d2812,1.5,1.5
人民币,,货币,,2088600000000.0,,,cf4380b2cd925c7816a4a3cbb4ac3418,,150.0
人民币,2398260000000.0,货币,,2398260000000.0,人民币,货币,ff1d42487ea0f3e4a15624aae121bb9c,0.0,153.0
人民币,1478020000000.0,"1,",GS,1476890000000.0,人民币,"1,",8c5a950459502830ffbd8c46038dc399,7.162999999999999,51.0
人民币,1388590000000.0,货币,GS,1461770000000.0,人民币,货币,fbdb96a4305c5b516adbdc26a3505c45,7.0,30.0
人民币,2398260000000.0,货币,,2398260000000.0,人民币,货币,3deba959054e73f25a0e594f4789f4ab,0.0,275.0
人民币,1473000000000.0,货币,,1473000000000.0,人民币,货币,2bd897c85bacb25400c47cd6321587d5,,150.0
人民币,1328110000000.0,货币,公司,1328110000000.0,人民币,货币,e1d2c0626c30cee0c4baf5116f1119ff,20.0,20.0
人民币,1398180000000.0,货币,GS,1398180000000.0,人民币,货币,3e187776f66e8172ffc79d985f792ddc,20.0,20.0
,,货币,公司,2398260000000.0,,货币,20cf18d90fac491a4d39d58aa349804c,0.0,20.0
人民币,1143560000000.0,货币,公司,1143560000000.0,人民币,货币,520bf661299b16ed99b9f6dd5998c9d3,6.0,6.0
填写/修改后已公示,1359650000000.0,人民币,货币,1359650000000.0,人民币,货币,a8a9eb104135c7cb45e337887fd2c05d,81.6,81.6
人民币,1395940000000.0,货币,公司,1395940000000.0,人民币,货币,f252674df4d9b4fbf6ed395f82c2ef0d,34.0,34.0
人民币,,"1,",GS,2429800000000.0,人民币,,661251a67784e87be0839427bde07742,,50.0
人民币,1419960000000.0,货币,,1732460000000.0,人民币,货币,e7d05ebb98de2caccc2b390c785e13aa,3.6,24.0
人民币,,货币,公司,2064240000000.0,,,d5f6f2eb67fb83592feaea5df00e41ab,,250.0
人民币,1357660000000.0,货币,,1357660000000.0,人民币,货币,3410d9e41bfb6c26635c8dbfc7fee33a,20.0,20.0
人民币,1299690000000.0,货币,公司,1294330000000.0,人民币,货币,e651486e751f55550cfa812bc0256451,3.0,3.0
人民币,,货币,公司,2051110000000.0,,,1f4658a5338743b4a3ca5ec9b8b9a410,,255.0
人民币,,货币,公司,2397140000000.0,,,fd57c37049d38dce17442e4f9fe36c02,,57.0
人民币,1226330000000.0,货币,GS,1226330000000.0,人民币,货币,c907fac6d744d4a4e369b56f03c7bc8b,30.6,30.6
人民币,1364400000000.0,货币,GS,1364400000000.0,人民币,货币,ad7cceb32469b35b4818d07c7ec9296e,25.0,25.0
人民币,,货币,,2556030000000.0,,,a4e49659d6d5cab8133d6e0c24f0a656,,500.0
人民币,1341850000000.0,货币,公司,1341850000000.0,人民币,货币,427cc1b4a59ac4bee73cbe54c9cf7454,5.0,5.0
人民币,1357660000000.0,货币,GS,1357660000000.0,人民币,货币,eb758cad878e17ce5379c9e57ce1d9c8,3.0,3.0
人民币,1049210000000.0,货币,公司,1049210000000.0,人民币,货币,c427a4efd7f18c3e1a74b3f1497c24f4,42.5,42.5
人民币,1386170000000.0,货币,公司,1386170000000.0,人民币,货币,2b741881587a4e2ba9c92a1e9d8ec720,20.0,20.0
人民币,1446220000000.0,货币,公司,2368020000000.0,人民币,货币,7183d95f9ce38aa001655e754aa2140b,3.0,15.0
人民币,930586000000.0,货币,公司,930586000000.0,人民币,货币,84e50f1a2cded6be0ece45d968b3265f,30.0,30.0
人民币,1354550000000.0,货币,GS,1354550000000.0,人民币,货币,35c9853dbb611c741405a4d91d741ed0,14.7,14.7
人民币,1162740000000.0,货币,公司,1162740000000.0,人民币,货币,0b726ab6e5893ef65c1d095a1b712891,20.0,20.0
人民币,,货币,,1434560000000.0,,,ead950572f7a2c9fc8c48168ddaa4577,0.0,10.0
人民币,1243700000000.0,货币,,1243700000000.0,人民币,货币,5903e6708f48afec71e6dd16eda9a05b,0.3,0.3
人民币,1369670000000.0,货币,,1369670000000.0,人民币,货币,c2891011046c131c5acd87811c44f8d3,80.0,80.0
人民币,1408980000000.0,货币,,1408980000000.0,人民币,货币,ea3717686cddd0e6040c0504b3a1e623,40.0,40.0
人民币,,货币,公司,1735660000000.0,人民币,货币,db44ab418dd5e10b8dbf7ce90edde223,0.0,20.0
人民币,,货币,公司,1409500000000.0,人民币,货币,39e5ad434a5331307419d378b9bd47f4,0.0,30.0
人民币,1243960000000.0,货币,公司,1243960000000.0,人民币,货币,a45ad28fc53240887884915965a7031c,10.0,10.0
人民币,1018800000000.0,货币,,1018800000000.0,人民币,货币,168d0b5423aca28a11b2912e2a809824,10.0,10.0
人民币,1209480000000.0,货币,GS,1209480000000.0,人民币,货币,48d834733ffa68929f355a3864f8245c,25.0,25.0
人民币,926870000000.0,"1,2,",GS,926870000000.0,人民币,"1,2,",f76e0ad4c63bb014ca048eff3719796e,50.0,50.0
人民币,1464620000000.0,货币,GS,1464620000000.0,人民币,货币,6426ec058177fdffb3090d08cdf26b22,203.84,203.84
人民币,989942000000.0,货币,公司,989942000000.0,人民币,货币,f1ce62bfd0682acf2fbd50f42af4f557,120.0,120.0
人民币,1305220000000.0,货币,公司,1305220000000.0,人民币,货币,d38c5199bd1bdeead962c0d18b5506aa,1.0,1.0
人民币,1309880000000.0,货币,公司,1309880000000.0,人民币,货币,5e7884621e30b5e3292da9ac0f5c4a1b,25.5,25.5
人民币,1247410000000.0,货币,,1247410000000.0,人民币,货币,11624eb0ab9753dcbec4f2411f22c63b,10.0,10.0
人民币,,货币,GS,1546190000000.0,人民币,货币,3622056d0dc4a68b97abd470d787c0a8,0.0,5.0
人民币,1316970000000.0,货币,公司,1316970000000.0,人民币,货币,1be6e337c28823c27a15985de2007514,0.125,0.125
人民币,,"1,",GS,2556030000000.0,人民币,"1,",ae05aec01b56dc3157c76f606d0e7367,,80.0
人民币,1040310000000.0,货币,公司,1040310000000.0,人民币,货币,1408a0fddce86cb79bf6c2ddc62944d5,19.5,19.5
,1334250000000.0,货币,公司,1334250000000.0,,货币,bab74efb9d5c9e6f36e0b5e34ec97e54,5.0,5.0
人民币,1415720000000.0,货币,,1415720000000.0,人民币,货币,b8594b60fc6aa56d37c53adee65f3882,25.0,25.0
,1349970000000.0,货币,,2997960000000.0,,货币,8c506c11e119efbaddba7fa987e07228,1.0,105.35
人民币,,货币,公司,2060870000000.0,人民币,货币,e01ba9f6c4ae0fd00f524ee89c66c08a,0.0,500.0
人民币,,货币,,2397140000000.0,,,d8004d6f85f9cd08d840415214014d08,,100.0
人民币,1379350000000.0,货币,公司,1379350000000.0,人民币,货币,96fbd815007a54e23ec7a8f4ec3a8418,30.0,30.0
人民币,1418140000000.0,货币,公司,1418140000000.0,人民币,货币,bd66203467f48aae64eb5bc91eaf53db,8.0,8.0
填写/修改后已公示,1258910000000.0,人民币,货币,1258910000000.0,人民币,货币,227b0a1b1dacc629b73bcdb8ea27502a,5.0,5.0
人民币,1352130000000.0,货币,GS,1352130000000.0,人民币,货币,0067ade48177a847b50ca8173498b3e3,27.0,27.0
人民币,,"1,",GS,1460650000000.0,人民币,"1,",0cc1edb55eadb06f14084b7272373e05,0.0,50.0
人民币,1386690000000.0,货币,公司,1386690000000.0,人民币,货币,1fa307888d4b6d9d6879505a90797426,80.0,80.0
人民币,1352740000000.0,货币,公司,1352740000000.0,人民币,货币,fdaf4a60346a99d54450a19cf8dd33ed,1.0,1.0
人民币,1113240000000.0,货币,GS,1113240000000.0,人民币,货币,c93a4cc6310da6ca8b6137c30aa18101,180.0,180.0
人民币,1257090000000.0,货币,,1257090000000.0,人民币,货币,a339417a1a21ab35772d909b09f3f503,0.9,0.9
人民币,1135790000000.0,货币,GS,1135790000000.0,人民币,货币,45e6ec51ce1f889aa83d1c6be4fcafff,20.0,20.0
人民币,1079370000000.0,货币,GS,1079370000000.0,人民币,货币,6dadf803fa339d963c937b9979b991d4,35.0,35.0
填写/修改后已公示,1285600000000.0,人民币,货币,1285600000000.0,人民币,货币,d78140861e893c0f48f59b1cac410553,1.8,1.8
人民币,,货币,公司,3029410000000.0,人民币,货币,aedf17bc9b7171a81ebbe148b9945798,,5.0
人民币,1366560000000.0,货币,公司,1366560000000.0,人民币,货币,742c1317d4cbabe86aa54a92625986cc,12.0,12.0
人民币,1401030000000.0,货币,公司,1401030000000.0,人民币,货币,b12f463203771bd1f53f4747178314a6,20.0,20.0
人民币,,货币,,2082640000000.0,人民币,货币,f86cae4d3b54b74d0ff3615eeb7dba1f,,240.0
人民币,1422030000000.0,货币,公司,1422630000000.0,人民币,货币,3dcb060840cf06fee71ab454cbc815f2,3.0,3.0
人民币,1569690000000.0,货币,公司,1569690000000.0,人民币,货币,e4b3c8b2ae47663d7d89b08ce2c35f99,20.0,20.0
人民币,1439400000000.0,货币,公司,1439400000000.0,人民币,货币,9ab89352cb8552d7ecf2080cf3eea8b0,5.0,5.0
人民币,1381250000000.0,货币,公司,1381250000000.0,人民币,货币,bba600bb2a42a2e012116f39a56fb690,5.0,5.0
人民币,1133370000000.0,货币,公司,1133370000000.0,人民币,货币,05064c9e62d83113c5ed3b1c94ffb80c,8.0,8.0
人民币,1459350000000.0,货币,公司,1587310000000.0,人民币,货币,af9e961c83c44bd22106d2a86c62b551,0.0,20.4
人民币,1375030000000.0,货币,GS,1375030000000.0,人民币,货币,3cce4cd1af668cf176a1082be629e850,245.49,245.49
人民币,1333990000000.0,货币,公司,1333990000000.0,人民币,货币,8b52b30d7d1c220fcee59276bca22d37,15.0,15.0
人民币,1291220000000.0,货币,GS,1291220000000.0,人民币,货币,9056d2dcc007ed8e99cb1faf33ce932a,10.0,10.0
人民币,,货币,,2114270000000.0,,,2518de1dc954368de1d5f78a79bd41c0,,90.0
人民币,,货币,,2242220000000.0,,,c89942b1055ceab8981f3a36339caa3b,,200.0
人民币,1333990000000.0,货币,公司,2038320000000.0,人民币,货币,365146fa4218838a784f5c35b2e85eb0,45.0,270.0
人民币,1452100000000.0,"1,",GS,1452100000000.0,0,"1,",d71b1de2234c63ad6836ee25d796b1cd,5.0,5.0
人民币,1338310000000.0,货币,公司,1405870000000.0,人民币,货币,243cf61558c56b00c306252e8b0df750,37.5,600.0
人民币,2114270000000.0,"1,",GS,2114270000000.0,人民币,"1,",87d076ad395aba1f03e85b3be768da62,800.0,800.0
填写/修改后已公示,1374600000000.0,人民币,货币,1374600000000.0,人民币,货币,7d6638729c8225c478df922c06d07c38,15.0,15.0
人民币,1719420000000.0,货币,,1719420000000.0,人民币,货币,289a837ff7a1f2cc088ab31f2e90475d,251.0,251.0
人民币,,货币,GS,1541950000000.0,人民币,货币,375de408eb8b3571663ba54ad96e3da6,0.0,300.0
人民币,1483110000000.0,货币,公司,2082640000000.0,人民币,货币,b7e549a4376aca22abe00b023ff084db,0.0,60.0
人民币,1277050000000.0,货币,公司,1277050000000.0,人民币,货币,9b52300be78632e9ef61f14b339f0ae7,6.0,6.0
人民币,,货币,GS,2702820000000.0,人民币,货币,03ae613058a12db577c53b1bbb924961,0.0,150.0
人民币,1367600000000.0,货币,公司,1367600000000.0,人民币,货币,e58c9113ca295870fa8642bc7dbd0502,10.0,10.0
人民币,1405350000000.0,货币,,1405350000000.0,人民币,货币,8f6a6438eb1657ee4a3dd5592f189515,200.0,200.0
人民币,1218120000000.0,货币,,1218120000000.0,人民币,货币,e7a7ca3f174358d1642b625e1eaa48ed,45.0,45.0
人民币,1390670000000.0,货币,公司,1324310000000.0,人民币,货币,c37e053079f1980bcf5aa8644a7cd834,300.0,300.0
人民币,1376840000000.0,货币,公司,1376840000000.0,人民币,货币,d8ad3891c12da2614a7cf09461a37306,15.0,15.0
人民币,1372180000000.0,货币,公司,1372180000000.0,人民币,货币,032fd66b7af237d42732586d9cc8f7b6,20.0,20.0
人民币,1412090000000.0,货币,公司,1412090000000.0,人民币,货币,5508e8160305eb21bd5b1ef127ecf93d,80.0,80.0
人民币,1319560000000.0,货币,公司,1319560000000.0,人民币,货币,f45855296c48f5e92a964465dd182d19,20.0,20.0
人民币,1483110000000.0,"1,",GS,2398260000000.0,人民币,"1,",c8778a4c1e0e40f4bd45c77e27004968,1.9,300.0
人民币,1390320000000.0,货币,GS,1390320000000.0,人民币,货币,d693a3ac32a6e86e53122c0b690c4973,150.0,150.0
人民币,,货币,GS,2398260000000.0,人民币,货币,0f05e6657737444342b77acf0e7dc0cf,0.0,25.0
人民币,1279120000000.0,货币,公司,1279120000000.0,人民币,货币,12c911e99d8443192c4949196c163653,30.6,30.6
人民币,,货币,公司,1738600000000.0,,,e6311f1b4ea898a3332729439f1e531b,,20.0
人民币,1382460000000.0,货币,,1382460000000.0,人民币,货币,75193f6d7104896087ebdeb8ca706d5d,90.0,90.0
人民币,1167410000000.0,货币,公司,1101310000000.0,人民币,货币,c408106877dda5cca53ce50d3d65a0d6,25.0,25.0
人民币,1283440000000.0,货币,,1283440000000.0,人民币,货币,fb3b784deea4506587bbc04abfebee4c,36.0,36.0
人民币,1342970000000.0,货币,公司,1342970000000.0,人民币,货币,47663e4b0323439794d345cfb0cf9088,81.0,81.0
人民币,,货币,公司,1767110000000.0,人民币,货币,2133ee3643296a13bf12e7b45dce1529,0.0,10.0
人民币,1389020000000.0,货币,公司,1389020000000.0,人民币,货币,c58f4b33911c725a3a01c15e0880dbef,100.0,100.0
人民币,1027010000000.0,货币,公司,1027010000000.0,人民币,货币,a6e403153d565b444be32e80018a0f11,90.0,90.0
人民币,1451490000000.0,货币,公司,1733410000000.0,人民币,货币,3eca167551f12eedba2aee1d56cdb574,0.0,5.0
人民币,1287590000000.0,货币,公司,1287590000000.0,人民币,货币,dc68a186e0546fc5ab3c9c9d012fbc71,2.0,2.0
人民币,1346170000000.0,货币,公司,1346170000000.0,人民币,货币,6fdbc496d97b3f65ead0281c0aecc2a2,15.0,15.0
人民币,1301410000000.0,货币,,1301410000000.0,人民币,货币,c058a8c6d8040660673e4a4d50b50a5a,31.0,31.0
人民币,1352130000000.0,货币,公司,1352130000000.0,人民币,货币,c69adfb4252d196a398a53cba55b704a,25.0,25.0
