cbrq,xzbz,sbjgbh,xzbzmc,cbzt,cbztmc,dwbh,entname
20161125105523,C,370100,医疗,1,参保缴费,0010081102,1964ab0f2198d79d7270c2739b338245
20150923110456,G,370100,大额,1,参保缴费,0010069627,9cf95dd95fe2039504f15bb2712a1be9
20140813160949,E,370100,生育,1,参保缴费,0010061191,84090d4597008c1ba9a6faf2aa213692
20180810161802,E,370100,生育,1,参保缴费,0010109803,790f2b6b311ea41692fc567fecdbd3d8
20060529000000,E,370100,生育,1,参保缴费,0010013864,980e7d968f8756ff68f3e23005a5ce06
20170801131154,E,370100,生育,1,参保缴费,0010091416,0411d003f0c44ff80dcbadf155a60b49
19000101000000,A,370100,养老,1,参保缴费,0010400766,e00b821c3abc81f3c7820a25e777e56e
20101119111446,A,370100,养老,1,参保缴费,0010038156,fd0634d4069f6369e0af1f8cdae440b9
20150416092831,D,370100,工伤,1,参保缴费,0010065890,386c4d524b03cc1e76df02ce5c91a9bb
20160113101512,C,370100,医疗,1,参保缴费,0010072258,6ef47f874a32fd56afb047431aeae55c
20170407110644,A,370100,养老,1,参保缴费,0010086110,2fffb8085e1a8b43fbf9dfab61f9ed1b
20101101160449,A,370100,养老,1,参保缴费,0010037785,cc8d34372474976d26e45f3dd6255b26
20130121103857,E,370128,生育,1,参保缴费,0010050887,b5876f9a6f300b91490c1e189c3bdace
20130614145855,C,370100,医疗,1,参保缴费,0010053204,11896855abcf759f1d483e2957a92b6f
20130313145437,B,370100,失业,1,参保缴费,0010051531,a978ba0365ea8aa4766fdd7ef816eeba
20140211135512,G,370100,大额,1,参保缴费,0010057051,ff69ceb7a9e3d97021c754dcafb130e2
20180108094921,G,370100,大额,1,参保缴费,0010098664,ceebfb9dd9837702f1d8c04a2d87c8b2
20180706100512,D,370100,工伤,1,参保缴费,0010107449,634eb61b4af163baf60d61b5d8efc04c
20180903094712,B,370100,失业,1,参保缴费,0010110485,a7e844b390137058ad41452f793add7d
20070401000000,C,370100,医疗,1,参保缴费,0010016946,1f9e96a40a870383a187545bae84dfd2
20051001000000,C,370100,医疗,1,参保缴费,0010601408,24936e736a07329b9330804dafb72994
20051001000000,C,370100,医疗,1,参保缴费,0010700737,abf4db54fc76949449da257bbd228ecb
20141013141710,D,370100,工伤,1,参保缴费,0010062171,b87ac8d04af5de1859cf35977f3fd28c
20100601135836,G,370100,大额,1,参保缴费,0010035689,adf65adb2ded5d7c48fe6c4810de211d
20120215101520,C,370100,医疗,1,参保缴费,0010045222,8463be6da89e49f3721ce7a2bdcbb53a
20151013143508,A,370100,养老,1,参保缴费,0010069981,280ee63d5d9eca924667c4710f5f5e51
20160505103728,E,370100,生育,1,参保缴费,0010074869,ec23d76552d1de8b40a70b95ed64cc5d
20161104103919,A,370100,养老,1,参保缴费,0010080453,4bc6ca0fbb9bdc41e82c9237d9231265
20070903000000,C,370100,医疗,1,参保缴费,0010019790,47c71032f445bfc34c10a7ba7ac647bd
20161209112435,B,370100,失业,1,参保缴费,0010081686,d03305ffd6bfd5623bded287a45f0f66
20131008103806,C,370100,医疗,1,参保缴费,0010054869,337439cbf741da72692179b3cf4637c9
20150112101951,A,370100,养老,1,参保缴费,0010064093,db3c3d178a16bd11903a831a8bbf3e83
20180601085223,E,370100,生育,1,参保缴费,0010105140,0ab887dbf805d428cddaf47f7b656d17
20160711141019,C,370100,医疗,1,参保缴费,0010077001,c87394a06420c7f1643c8fe23e5120a9
20171117135700,A,370100,养老,1,参保缴费,0010096487,740497d999a1b41ceb80ee2c5872feb3
20091105091034,B,370100,失业,1,参保缴费,0010032491,a66b9690945aa744b2c641fb3ee3a9af
20080313110842,E,370100,生育,1,参保缴费,0010024226,d08eb76951df130de6be500bd6982c36
20151224110125,C,370100,医疗,1,参保缴费,0010071708,2cd954f086aa8db347dab3de14368042
20080507152016,D,370100,工伤,1,参保缴费,0010025546,a6ab383fee2551491b7fbd9b1df0bc1b
20180815154103,A,370100,养老,1,参保缴费,0010109997,f1ac4fece3e091dc6d82d692694139a6
20180611103127,C,370100,医疗,1,参保缴费,0010105997,edc88f9c1c2c02f737d548055cd5ab6f
20080318092701,A,370100,养老,1,参保缴费,0010024321,47dc90a14266b1983e5966dd53bd3a59
20050228000000,D,370100,工伤,1,参保缴费,0010007072,7ce52d3bb1052b846f8b2b1d82a1d1f4
20170814144710,E,370100,生育,1,参保缴费,0010092359,53fddb881b03c19166a338bc9dd7f9f1
20110302164019,E,370100,生育,1,参保缴费,0010039544,62f2e27b395ababf89c00c29931b67d6
20170907164415,B,370100,失业,1,参保缴费,0010093462,5d07ca71d65fd0ee06222ddbf7a5f78e
20100713154228,B,370100,失业,1,参保缴费,0010036526,8f55b9197c92bba06f796ad7003400ee
20160317144731,D,370100,工伤,1,参保缴费,0010073633,4457973fa5fd5d6c5210437e9bd6e99d
20171212100751,B,370100,失业,1,参保缴费,0010097534,ae9ed696f03efeb56ec4cb127f0a8c5d
20170706134338,G,370100,大额,1,参保缴费,0010090456,a38047e6cdb5ad4ec44b49fb2ad4fee6
20170706085111,C,370100,医疗,1,参保缴费,0010090418,e9a4578e1ac57d11f43ec6706cdfa7ed
20170407084601,G,370100,大额,1,参保缴费,0010086055,0321cad60e6714e6b97b84b10ec9890a
20141103101024,C,370100,医疗,1,参保缴费,0010062500,de7622b98a20960d07163567bc3a492e
20060315000000,G,370100,大额,1,参保缴费,0010011173,34c220ed3b07038f0f237a7bf393a821
20171201152855,E,370100,生育,1,参保缴费,0010096888,ee26c0810885508f29e981d87359202f
20161213100007,C,370100,医疗,1,参保缴费,0010081790,d5e57c887c76d02ffb7be40fdac9a432
20171016112251,A,370100,养老,1,参保缴费,0010094867,45bc1e73916e4d3ea5419754b0a186dc
20100607152226,C,370100,医疗,1,参保缴费,0010035912,cb9c96937a6297080b20fda52e301880
20111219134950,A,370100,养老,1,参保缴费,0010044354,afbde8bc54c62fa09097740403a34d10
20170411132057,B,370100,失业,1,参保缴费,0010086381,d942bae75e38bbcbe4e67cc873e0cb56
20150104090644,A,370100,养老,1,参保缴费,0010063673,d8ed5a529887a3cf50cfc31b93d56594
20111102135611,B,370100,失业,1,参保缴费,0010043760,23bb406914161bab78ac69a0ef362716
20160118111248,G,370100,大额,1,参保缴费,0010072349,417bbc39c8684b7304d9b0f227764bc7
20161124145633,A,370100,养老,1,参保缴费,0010081086,ffd1ff06df58a250e4fea97ca00db059
20170208132723,D,370100,工伤,1,参保缴费,0010083515,9d9428475c436c8c0b0c3004c1cad089
20180316100215,E,370100,生育,1,参保缴费,0010101429,5ddde4d33545d2fb8a37011e95495016
20160120130631,C,370100,医疗,1,参保缴费,0010072426,3671939bbee739044ea25d74a88f2172
20130809095530,B,370100,失业,1,参保缴费,0010054119,34f08bfa8f95fe7fe68a3f6d17e4813a
20180111100919,E,370100,生育,1,参保缴费,0010099040,8b805110e2d7275848601cbf28d80904
20120309143752,B,370100,失业,1,参保缴费,0010045800,30f8bd4fc9111b21ce391b3bc55c8cbe
20160506142309,B,370100,失业,1,参保缴费,0010074994,2498e8b0cb3e94fc56ff2482ce526184
20130502154020,E,370100,生育,1,参保缴费,0010052346,1d95befe01d0c900efa533118e8453b0
19000101000000,B,370100,失业,1,参保缴费,0010202818,3c16300b5d67efb6310bd1a846720983
19000101000000,B,370100,失业,1,参保缴费,0010201465,5d1ff7100b155429d888b387220c1895
20140801101525,E,370100,生育,1,参保缴费,0010060757,d498ff3ec2df284a524c593242570258
20140704135458,A,370100,养老,1,参保缴费,0010060232,7bdd2a2a84301613e6b9673187490fa0
20150305142030,G,370100,大额,1,参保缴费,0010064931,fd043dfc9c31f95c002da2f1dee648c3
20170710130445,D,370100,工伤,1,参保缴费,0010090634,9294a9520e476a7b96788364bb6c4ddb
20170314102005,E,370100,生育,1,参保缴费,0010085148,2db5ce864775f514b78938a1de93cfc4
20170104150034,C,370100,医疗,1,参保缴费,0010082333,8822bbc69cd17e30f30df86186bf6370
20130401160859,C,370100,医疗,1,参保缴费,0010051731,b9cbb414e403af665b6b6abe94d08d34
20100303143708,B,370100,失业,1,参保缴费,0010033847,279c51ffdb12b8ba3dac1b62998d89fa
20161201135448,C,370100,医疗,1,参保缴费,0010081203,abcd64865b8c1bb766ec3c118ae29f2e
20130403155346,A,370100,养老,1,参保缴费,0010051795,105e2c2772da1e2910049fc49a16bea9
20060815000000,C,370100,医疗,1,参保缴费,0010014722,094aab01301c22335f006e304a7a7eea
20170411110351,C,370100,医疗,1,参保缴费,0010086368,d918c117b72ac2fdb2ba143ed6e35c64
20050818000000,E,370100,生育,1,参保缴费,0010009222,42e337309922708e6b93a190711879fb
20090714103823,B,370100,失业,1,参保缴费,0010031373,a840670abbd96ae17cbd1bf0e9c93289
20160420104357,D,370100,工伤,1,参保缴费,0010074577,5f5f75bb109518bd02fb708eecb7a1cb
20090316150422,G,370100,大额,1,参保缴费,0010029437,a578d6e15f80b578dacb9decf52309d3
20110810110029,G,370100,大额,1,参保缴费,0010042638,07ce19c86e5965af06b39b42e6368595
19000101000000,B,370100,失业,1,参保缴费,0010601021,6666991e6c50058ca30b7a7b1d196798
20110701083900,B,370100,失业,1,参保缴费,0010041846,3165cbc455efff9d62a27327619315a2
20180611084913,E,370128,生育,1,参保缴费,0010105965,20b6d8f7d8e45305fa04e988de832061
20180904095450,A,370100,养老,1,参保缴费,0010110743,d23ac9743e1af70f1dd5d769a1a04fcb
20141201000000,G,370128,大额,1,参保缴费,0010049188,b35884779a36da70c978a96b1654b292
20050201000000,G,370100,大额,1,参保缴费,0010400766,e00b821c3abc81f3c7820a25e777e56e
20141008101101,D,370100,工伤,1,参保缴费,0010061941,8215b6d94eacdb590a5c74fbbe22d38d
20180809104559,G,370100,大额,1,参保缴费,0010109655,30a90cf80810d86c4d3b27cc7b966ac9
20110701153156,A,370100,养老,1,参保缴费,0010041899,75293c6a108889bde3a5f21e3f180416
20161102140633,B,370100,失业,1,参保缴费,0010080297,0f0cf40aac1225419ebde92560a107c9
20131009091107,A,370100,养老,1,参保缴费,0010054923,d802c98d9659b909b9b4bd1217d70203
20170705142049,E,370100,生育,1,参保缴费,0010090349,58fd92b9539e9182868daed03a18e641
20170511151755,D,370100,工伤,1,参保缴费,0010087912,7a62e373397b865fe9e76aaac1dd8b33
20180711104353,A,370100,养老,1,参保缴费,0010107863,9859933cbe206b1780ebd0cae601c34e
20090813104235,E,370100,生育,1,参保缴费,0010031684,b6ef14b4af62b2372b805755b46940a0
20170308113003,C,370100,医疗,1,参保缴费,0010084851,7f609016ae8c65e397d3e5235032b600
20141013155250,C,370100,医疗,1,参保缴费,0010062185,28088101d7e60c83d98747ab848fa27b
20110705134931,G,370100,大额,1,参保缴费,0010041982,9ddf6adaa7c5f5dea508ea63fec38709
20170704104254,G,370100,大额,1,参保缴费,0010090161,f42243f4251aea28ca538414a2ad5556
20180903151921,D,370100,工伤,1,参保缴费,0010110652,a21fdd1b3ad43d3df1eac963f316c4ba
20170407112013,B,370100,失业,1,参保缴费,0010086115,252ddeadb4f80c39f5a704fc11a2ab2e
20070213000000,C,370100,医疗,1,参保缴费,0010016588,c2ed71a2cf29fe1d1456762f9cfce907
20080218104624,B,370100,失业,1,参保缴费,0010023616,e3ae8c4dadbd9e6f2291bdc4c08fba4a
20130814103125,C,370100,医疗,1,参保缴费,0010054207,e0a928d91801bb4077c31811cf766453
20110407111343,B,370100,失业,1,参保缴费,0010040374,40d489a4a415bfe623434542d13001b6
20151103103122,G,370100,大额,1,参保缴费,0010070384,d42d8a87a42751ce060a351a62ce5ea6
20170607110151,G,370101,大额,1,参保缴费,0010089045,06323d6de0aaa72c52bccb32d2ede5e5
20180108111154,C,370100,医疗,1,参保缴费,0010098701,e9fe32fd272bd0852b069eb9a0a84927
20131106141331,D,370100,工伤,1,参保缴费,0010055515,fcc16b0b9e25b620aae6289f6bfe5d9f
20080604135511,A,370100,养老,1,参保缴费,0010026085,350d556d6473d1e34445967b9d577312
20140211144522,G,370100,大额,1,参保缴费,0010057057,533797120a6a0c76ae966a1569a59769
20140521092823,G,370100,大额,1,参保缴费,0010059243,0b64286dae3267fc3d4f2e50a46dd611
20160310143036,C,370100,医疗,1,参保缴费,0010073453,0d5242c39b49ab2f6e56fb618f6d96f4
20120905141541,G,370100,大额,1,参保缴费,0010048913,1bd07df92273a4032e535a3fc838b0bf
20170301093415,E,370100,生育,1,参保缴费,0010084171,218dea4ed33c1475446e7d580a1fb5f8
20090813110307,B,370100,失业,1,参保缴费,0010031685,bc10c52ebcd29a7df00ed83cca03713f
20121207142630,A,370101,养老,1,参保缴费,0010050228,60e918a9e52ca10f5f2016dc751d47a6
20160802133336,C,370100,医疗,1,参保缴费,0010077522,dc46c85e287d08cb70d2b0e8f5b8c7de
20071203000000,A,370100,养老,1,参保缴费,0010020633,b3ebe8f51b068f04b92073bad9eb7e73
20170407102150,A,370100,养老,1,参保缴费,0010086093,225cdac64e8efa65cc7baafa97ff54c1
20120704094049,B,370100,失业,1,参保缴费,0010047917,99b4ee1e9532b69cfaa2c35e1d60992e
20150602155652,E,370100,生育,1,参保缴费,0010066856,24451ddb02e3d199aa30a38e96c7999c
20180207113609,A,370100,养老,1,参保缴费,0010100131,c9aa6d819982740f854145e1c8a56554
20110415103336,C,370100,医疗,1,参保缴费,0010040696,f93201cfbe476feb395041dad964ad27
20180503095457,A,370100,养老,1,参保缴费,0010103687,e1d152ffbd464f0ac29a38dd7b81f6e5
20141117151404,B,370100,失业,1,参保缴费,0010062971,e72a427cda280c88b9e5a6f263bf0b85
20101013105400,D,370100,工伤,1,参保缴费,0010037595,382d0f5399e311846599b8434f270982
20170606134734,G,370100,大额,1,参保缴费,0010088949,00e623095b9a38c1e06873c52fd73c41
20170904101858,G,370100,大额,1,参保缴费,0010092998,927a1c9189402a325d6e1e0c2a540ce2
20170511103809,C,370100,医疗,1,参保缴费,0010087871,0f7a53f2797952ed7e6ca6439ac48987
20170109105610,A,370101,养老,1,参保缴费,0010082648,53c22cfd054436091ad1e3aee13e446d
20170803090109,C,370100,医疗,1,参保缴费,0010091592,2a6b2e07ee7f9aa158c46400b825d7e9
20140818090423,D,370100,工伤,1,参保缴费,0010061237,84598964b278b177ac44e10e231e0283
20160408090256,C,370100,医疗,1,参保缴费,0010074177,538e7864b395f29b64f9c3830c3d5327
20100901143308,B,370100,失业,1,参保缴费,0010037088,4127e9b6ef69acab3353325a6a44993a
20160905110400,B,370100,失业,1,参保缴费,0010078578,454f66a71a8bb30391705ec600d4df4d
20070904000000,G,370100,大额,1,参保缴费,0010019796,63cc64a42ccf8d06d225a2224a18a2d7
20080509091324,C,370100,医疗,1,参保缴费,0010025603,8ac51aabc53aed6a6cfbe645b208c720
20150901111120,D,370100,工伤,1,参保缴费,0010069023,94d5d50293126715d927218746400fe0
20110608162717,E,370100,生育,1,参保缴费,0010041582,84704174f435f96d6c8576645e98e860
20050426000000,E,370100,生育,1,参保缴费,0010008514,ff3670f7844838849298c2cc1c496266
20060410000000,B,370100,失业,1,参保缴费,0010011952,f65ef477d76af442d2c0420a5a36be2e
20120710100708,B,370101,失业,1,参保缴费,0010048071,f0315a644ad2b2c31a3c3fbf465d1e6f
20170905155805,C,370100,医疗,1,参保缴费,0010093233,736c3d480c10fee6a5f1be888bc0c882
20141106090802,C,370100,医疗,1,参保缴费,0010062707,5ae34de6e5c00ecd46a794f1c563d042
19000101000000,A,370100,养老,1,参保缴费,0010302203,9669bf47805ee00d28427a089bb6f0d2
20090413110015,G,370100,大额,1,参保缴费,0010029928,bff54fe27294a100ff0896bf620d471f
20170705095734,E,370100,生育,1,参保缴费,0010090279,6704eb2c3f94750dfafaa82e4c389f4a
20060403000000,C,370100,医疗,1,参保缴费,0010011690,bdeb0f8f5d9468a17616e8a4d0509c84
20171024133339,D,370100,工伤,1,参保缴费,0010095237,a5f573db0b6cb72436d3ed93fdd15000
20170824092420,A,370100,养老,1,参保缴费,0010092711,8a6d7c38c93456449cbd2049a336afe8
20061206000000,C,370100,医疗,1,参保缴费,0010015711,0586b4eff33b0b2382c9f83303f31f04
20140422161155,B,370100,失业,1,参保缴费,0010058593,54c0224884b7d9b8b97520c24f516fd0
20160714113208,D,370100,工伤,1,参保缴费,0010077139,5719bb67180fc7f2239360de835a2bbe
20180809140550,B,370100,失业,1,参保缴费,0010109681,dee13f61adc056efa99da8be2be15f56
20130902155522,G,370100,大额,1,参保缴费,0010054398,2641bc5b150b855a4459384d59058fd7
20170717105036,A,370100,养老,1,参保缴费,0010090945,3e2d1938eb2b8014568c33375e7ee111
20130402134813,D,370100,工伤,1,参保缴费,0010051745,75b53bd1186d5d816c42b494177aa9f4
20070409000000,G,370100,大额,1,参保缴费,0010017583,ececa5645237eff26d649e727145511f
20180207144238,G,370100,大额,1,参保缴费,0010100158,da6ce2ff019362a35850a43ce0886904
20150710144301,G,370100,大额,1,参保缴费,0010067965,3a59f84369ca340dbc7314b0d27c4880
20170817095250,G,370100,大额,1,参保缴费,0010092488,69e77b567b022679d8e4db2b130546cb
20180323100150,A,370100,养老,1,参保缴费,0010101685,766e75d77ca17ff889ffbc6022268d8d
20140508144546,G,370100,大额,1,参保缴费,0010058944,6dbe60c0c324fc395b0a4289de5b583a
20160720140347,C,370100,医疗,1,参保缴费,0010077258,1ce730fdf7c798124963bf0b1560d6aa
20131204111456,C,370100,医疗,1,参保缴费,0010055998,a4f4ba0b7d922a6a69afb84878b64299
20160321104007,G,370100,大额,1,参保缴费,0010073693,658d4b5a5546195544cf242e32de5c79
20090414152544,E,370100,生育,1,参保缴费,0010029980,5c31852a7a56a591f958eda28b0e6224
20090601132301,B,370100,失业,1,参保缴费,0010030714,95f9e44f9ac18e625485729d3d6512df
20161102100706,G,370100,大额,1,参保缴费,0010080260,ee0df3b4174013c0036974a4ca13188e
20150910155652,D,370100,工伤,1,参保缴费,0010069381,685f1867a41fa8fb4cda23e24408a187
20160803110854,G,370100,大额,1,参保缴费,0010077598,a01fc985dd4bfa0635a1521a7880f38c
20150504131755,E,370100,生育,1,参保缴费,0010066104,6db0f4b1125de3a3325457fedf813bc2
20080411160053,G,370100,大额,1,参保缴费,0010025010,afb39dd9022a7a22000e29ab2f8179cf
20080401135404,C,370100,医疗,1,参保缴费,0010024556,551e877b14c54068a5f266f6b0c0f2d9
20160801131200,G,370100,大额,1,参保缴费,0010077443,e1dcdfb6a2bd265c0271360c4a13c8d8
20170206162705,A,370100,养老,1,参保缴费,0010083383,b8309b555f001cd5d88359016db8c7d5
20170815134811,D,370100,工伤,1,参保缴费,0010092400,829aae5fb2be208575d4a7368063c55a
20110301135125,B,370100,失业,1,参保缴费,0010039436,6aa36034ffa1d1d84f16f25b52894440
20171011162149,B,370100,失业,1,参保缴费,0010094612,3a8d5b9c010c2c67058ec88894b5575f
20130403104024,A,370100,养老,1,参保缴费,0010051767,9efb2d8dc7dbea6e247bcbb07470e880
20051201000000,E,370100,生育,1,参保缴费,0010009973,8439901e91b33093aa4e22c3320e34b1
20080220155711,D,370100,工伤,1,参保缴费,0010023691,da2b10f6a7b0171736125b40ec9b7d65
20090601000000,A,370100,养老,1,参保缴费,0012200346,d000d44d97d0b600a4cb1c531d623cce
20120816155047,B,370100,失业,1,参保缴费,0010048692,d5a16535b0a5d1c19f18318d44f1b4ea
20160408093203,E,370100,生育,1,参保缴费,0010074186,0d23b8bdc51a81a5116e2c8826b04199
20150107132047,B,370100,失业,1,参保缴费,0010063939,61e01ea670911be24709d41ca3365efa
20110402141942,E,370100,生育,1,参保缴费,0010040260,19163a0cd29bd6df77317d85f43048a1
20130905094651,A,370100,养老,1,参保缴费,0010054528,ef6474daacd56eab2669b091cb9ca185
20161103141736,G,370100,大额,1,参保缴费,0010080390,642230a9fb953daf1ecc205d6cbfd9d3
20150309084906,C,370100,医疗,1,参保缴费,0010064976,96f8449e3e882c1a6e899a58660fb7ae
20171206111109,E,370100,生育,1,参保缴费,0010097209,c4aa7ab718d2ed8c1a8abb918ec257b9
20121114152543,C,370100,医疗,1,参保缴费,0010049895,0456ec31fd40388888b67a29a6a56d05
20051001000000,C,370100,医疗,1,参保缴费,0010004057,dcad54aed92fb5e2772501bb40ffd8a7
20171205165222,B,370126,失业,1,参保缴费,0010097155,cb8823a27bd66ebb194070c188d4bd3a
20170905100414,G,370100,大额,1,参保缴费,0010093139,8a96c84b1a5084d949d4f5a9c28d6cec
20161014090138,D,370100,工伤,1,参保缴费,0010079776,431756e3d07556a513954414ea173b98
20180813100635,D,370100,工伤,1,参保缴费,0010109822,8aa2a9cc63036e2e9832cd0537c1f69e
20171011095215,C,370100,医疗,1,参保缴费,0010094503,be2a63dc2734f4d1a0d52135b0f4441c
20180906105712,A,370100,养老,1,参保缴费,0010111173,0f42617efbbed8b386c476d77f6c09f7
20180907101758,D,370101,工伤,1,参保缴费,0010111324,5e96ae7792e60ebc5c4adff7427a37b3
20160908162052,G,370100,大额,1,参保缴费,0010078850,92a61f8e684c768def8a58431ff67ec2
20110711143133,C,370100,医疗,1,参保缴费,0010042144,fd98df8fe4136bf9ee67981bbf3e3c9c
20150615152039,B,370100,失业,1,参保缴费,0010067304,0c2f58cced7ca7e0a49ab47e85585e7f
20180815112926,D,370100,工伤,1,参保缴费,0010109963,3906d1dae8b4846010095b573cadea71
20161101145450,C,370100,医疗,1,参保缴费,0010080212,c5f1e993f192f5b375e54023d8bcbdae
20110919085003,C,370100,医疗,1,参保缴费,0010043144,af9437612c1de29fead8f148ffe2beba
