regcap,empnum,estdate,candate,revdate,entstatus,opto,enttype,entcat,industryphy,entname,regcapcur,industryco,opfrom
0.0,3.0,1470000000000.0,1510000000000.0,,注销企业,,股份有限公司分公司(非上市、自然人投资或控股),私营企业,建筑业,bbff98dc8c7927a8ea77a651272449a4,,  其他未列明建筑业,1470000000000.0
860.0,7.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,2832f01829a13e988394bf424c30cfe9,,  其他科技推广和应用服务业,1420000000000.0
300.0,3.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,4cebb577705fe984fac3a0f1f4deb48f,,,1430000000000.0
10.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,d4aad75e999b868c20b04908fcb1181d,,,1490000000000.0
100.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,e2c4a8fa01ba5e576c5e7ae21e122c74,,    其他未列明零售业,1450000000000.0
300.0,2.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,8f5caa1d25cfe271991627bb87d0179f,,,1420000000000.0
50.0,2.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,7a264a25c0cdfad6f499dbf2e266cdec,,,1380000000000.0
30.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,4c565ebe6f8bb96eb59a8d4c83aa5b2e,,    其他未列明信息技术服务业,1490000000000.0
30.0,2.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,be60f2ec642ad322757b2d3fc52d84b9,,,1390000000000.0
50.0,6.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,79030cff1d1a24132a0532010e8c8909,,    酒、饮料及茶叶批发,1440000000000.0
50.0,5.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,448e6d868ffb234103ccf5029ee770a8,,    摩托车及零配件零售,1390000000000.0
501.0,1.0,1430000000000.0,1520000000000.0,,注销企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,290a23d03a1b71a2f2baba6b98055dc1,,    其他技术推广服务,1430000000000.0
50.0,5.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,16ef99a5564b61947673f49e6776ae28,,    体育用品及器材批发,1360000000000.0
300.0,5.0,1350000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,文化、体育和娱乐业,ec8a42778c224f7c2265472b467ced06,,  体育组织,1350000000000.0
50.0,5.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,faba98cffd32b666101925009814b047,,    其他未列明批发业,1380000000000.0
0.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股的法人独资),私营企业,批发和零售业,02ea3936826d4f72bb6ec86aa0669881,,,1420000000000.0
20.0,6.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,b46f847467efe559c84477a27066722e,,,1420000000000.0
500.0,2.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,5e43a569cb7c3253145159471081d8c8,,  其他未列明建筑业,1450000000000.0
100.0,6.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,76361796572d0216eafc262561cb5599,,,1430000000000.0
180.0,2.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,3bc90c743f287fb31b14abda548b6314,,    其他未列明零售业,1450000000000.0
3.0,2.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,bffded4107cb5ce768ce954665bcbd13,,,1360000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,8895ce4834f31d8bf70776568beae727,,    其他未列明批发业,1460000000000.0
300.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,74f84d13020652918fa2669f257c4431,,    其他未列明专业技术服务业,1470000000000.0
3.0,3.0,1330000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,ba0363e7fd40cb75d8fd25a779b11ecd,,,1330000000000.0
50.0,5.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,fd1a41aad447b3ece5eefbf4a0b8b110,,  其他体育,1430000000000.0
300.0,3.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,文化、体育和娱乐业,7f5020cdb0d7f827e856ccfbe654a627,,,1410000000000.0
10.0,2.0,1330000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,c63c3e152af6e8995de6c949553cd0ae,,,1330000000000.0
500.0,5.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,1f710ccd7c4da96811b81804a07a4cd8,,  其他体育,1470000000000.0
3.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,cdaf724a2a1bebf2f9357a6ac0bbb330,,    其他未列明零售业,1450000000000.0
200.0,5.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,fc299b344da5c6386be7419e53aca98d,,    其他家庭用品批发,1480000000000.0
200.0,6.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,a12977a42bd9ea292b3d2f7a379360da,,,1400000000000.0
51.0,2.0,1280000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,91a881e5bec71557c7579b7012766654,,    建材批发  ,1280000000000.0
501.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,6f370cfda6ff97be468e5b2442ca6888,,    其他未列明专业技术服务业,1470000000000.0
10.0,2.0,1380000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,d4c4b9f6f313d71189b57363a6d9b2e2,,,1380000000000.0
200.0,8.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,373fe3781536ffa4f8b5a016d72ff600,,    百货零售,1300000000000.0
0.0,5.0,1480000000000.0,,,在营（开业）企业,2420000000000.0,有限责任公司分公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,4931ba93407c4a9cc87e880e99f936eb,,,1480000000000.0
500.0,8.0,1190000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,842320070ee98813707b0d9edc0e96c5,,    建材批发  ,1190000000000.0
500.0,4.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,3e4671381c9d5e28b314fe7f6a87d74b,,    文具用品批发,1400000000000.0
200.0,3.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,4ea1ddeb89716c5a76bfd4122c253d91,,,1430000000000.0
20.0,2.0,1330000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,f5f64600a8ebd7a4fe2b2a5b7b4bc4a0,,    鞋帽零售,1330000000000.0
0.0,5.0,1380000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,房地产业,5e49ce1225a09a8be82a26b82e505071,,  房地产中介服务,1380000000000.0
50.0,2.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,1c9bf73f9a7b0ee6e59adf90e849153b,,,1360000000000.0
100.0,3.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,7b1b5e73c08fce40bcf032d43bb2337e,,    其他食品批发,1440000000000.0
150.0,8.0,1150000000000.0,,,在营（开业）企业,1780000000000.0,有限责任公司(自然人投资或控股),私营企业,建筑业,a762387d2a7d7f64d720804588929edf,,  其他未列明建筑业,1150000000000.0
500.0,1.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,b18d54fd709dcbc5151636ee3a1e7378,,    其他未列明零售业,1430000000000.0
100.0,4.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5dd048555e08967619d74aa292720106,,    米、面制品及食用油批发,1430000000000.0
10.0,5.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,80b6239ea1a0c043bbd73ce7a2097b1c,,    其他未列明零售业,1460000000000.0
20.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,345059730d6f9f11701cf5a9ad5922fc,,,1440000000000.0
300.0,2.0,1460000000000.0,,,在营（开业）企业,,其他有限责任公司,私营企业,居民服务、修理和其他服务业,98f300f221d1ac0131053ef5b190ac92,,,1460000000000.0
500.0,4.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,35b671d30cbe3fb1e04e0fc82e7ca448,,    其他未列明信息技术服务业,1380000000000.0
500.0,3.0,1440000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5b7023af8f395e3183dd2105069b3e31,,    建材批发  ,1440000000000.0
100.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,48d0f87f2367a29d201b0e7a09b0cd67,,    其他未列明信息技术服务业,1450000000000.0
300.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,d42e6eda89bc4e720d2a20c890e244e6,,  其他未列明建筑业,1470000000000.0
100.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,c9ccac52aef790f41366a0ce5f883bee,,    建材批发  ,1480000000000.0
50.0,3.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,房地产业,bd2e9ab797a2de48a8578213a2899255,,  房地产中介服务,1490000000000.0
50.0,2.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,2e8072298e229968236d3fac68e87a49,,  其他体育,1400000000000.0
200.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,文化、体育和娱乐业,831ac6310f2fc85b9e2fe8c0cc38416a,,  其他体育,1420000000000.0
300.0,3.0,1470000000000.0,1530000000000.0,,注销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,9b01fd458043a6be743875e1effb747e,,    建材批发  ,1470000000000.0
100.0,2.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,bff21b157b2fbc896684804ad3b10aea,,    其他技术推广服务,1410000000000.0
3.0,2.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,920caa861f02531b3de279823e79851f,,    家具零售,1480000000000.0
50.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,1881eaf63e1bac31d98ca7bcb24147e0,,    摩托车及零配件批发,1450000000000.0
10.0,5.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,e6d03a6bc9d0357188447d47050b532a,,,1360000000000.0
3.0,3.0,1340000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,fbed20fce1248e7ebc8cd8827a6c4806,,    其他未列明商务服务业,1340000000000.0
50.0,8.0,1140000000000.0,,,在营（开业）企业,1610000000000.0,有限责任公司(自然人投资或控股),私营企业,批发和零售业,815f0f13f5fdc965ebfc01059b4c4eae,,    其他未列明批发业,1140000000000.0
50.0,2.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,d34d7caf2978eee8989fc4a557a1a51b,,    农业技术推广服务,1300000000000.0
10.0,4.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,dd5db9de2f98ba2f145becc833960ce3,,,1400000000000.0
100.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,5fa09757ef701bb0fce471868002cef3,,    汽车租赁,1500000000000.0
300.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,2dd12f87a30bcce4dc9b46b4e16f6494,,  其他科技推广和应用服务业,1440000000000.0
100.0,1.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,ee0244e1e3560ec0bfbaeed2d43432e4,,    其他未列明信息技术服务业,1480000000000.0
300.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,文化、体育和娱乐业,c436d0d4459e0f9f69fa0a197342d809,,  其他体育,1490000000000.0
200.0,5.0,1450000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,7f1acc624d4498aa21f314faf2d8f7dd,,    其他机械设备及电子产品批发,1450000000000.0
1000.0,8.0,1030000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,00dd119ed41e903092c0b0ba1359ee75,,,1030000000000.0
500.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(非自然人投资或控股的法人独资),私营企业,信息传输、软件和信息技术服务业,85b37618bf59099b56d37a6bc6b7d14c,,,1450000000000.0
300.0,2.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,0c8658638689fb8c3f6b903ef09fbe3b,,    市政道路工程建筑   ,1430000000000.0
500.0,2.0,1270000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,68871f4805e2d1cf525966f62b8025b2,,,1270000000000.0
300.0,2.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,a1a08597e52b0b56e92edad37655bb3c,,    其他食品零售,1450000000000.0
100.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,139eda602ef0b27f196601c1a806e7a6,,,1450000000000.0
800.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5406cb1b332a8a77bb6259af26b9b957,,,1470000000000.0
